id_barrio,barrio,latitud,longitud,ruta_cobro,nom_ruta
12150,FATIMA,6.347119113455533,-75.50463377799021,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12151,LA AZULITA,6.3413637307674895,-75.51305025784929,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12152,REMANSO,6.344038128514247,-75.51816931381441,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12153,COPACABANA,6.343271398784842,-75.51463699403682,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12154,NUEVO HORIZANTE,6.374665006897543,-75.44242763447735,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,COPACABANA - GIRARDOTA
12155,GUAYACANES,6.37459299698534,-75.4440820459788,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,COPACABANA - GIRARDOTA
12156,GIRARDOTA,6.375352085498438,-75.44927379554224,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,COPACABANA - GIRARDOTA
12157,LA NUEVA,6.376558265087477,-75.45109539387833,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,COPACABANA - GIRARDOTA
12158,VILLANUEVA,6.34865934508079,-75.51459791298372,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12159,LA FLORIDA,6.380315653469264,-75.44722937099961,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,COPACABANA - GIRARDOTA
12160,MONTECARLO,6.379398561468494,-75.44448225162886,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,COPACABANA - GIRARDOTA
12161,MACHADO LOS CIRUELOS,6.330744050562199,-75.53761635517176,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12162,MACHADO ALCALA,6.331609986460774,-75.53812624156214,RUTA 22 COPACABANA,COPACABANA - GIRARDOTA
12163,QUITASOL,6.345939374508826,-75.54769843437542,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12164,NIQUIA UNIDAD SN.BASILIO,6.346310903568226,-75.53917783568396,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12165,NIQUIA MIRADOR DE SN BASILIO,6.346265220243396,-75.53953626906038,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12166,HERMOSA PROVIDENCIA,6.343461494008793,-75.54533776024823,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12167,MARCO TULIO HENAO,6.344921581438446,-75.56266267227123,,BELLO
12168,ENCISO(COLINAS DE ENCISO),6.250890502354741,-75.54702068608825,RUTA 11.1 CENTRO,MEDELLIN ORIENTE5   (31-34-37)
12169,NIQUIA CIUDADELA CACIQUE MZ.3,6.340277687096989,-75.54678716667395,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12170,NIQUIA CIUDADELA CACIQUE MZ.5,6.338460809453498,-75.54738248701516,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
12171,NIQUIA CIUDADELA CACIQUE MZ.2,6.342259862326888,-75.54655875751229,RUTA 21 Y 23 NIQUIA - CARLOS VERGARA,BELLO
