ix;iy;n_muestras;area_m2;densidad;centroid_lat;centroid_lon;minx;miny;maxx;maxy
82,000000;219,000000;1,000000;10000,000000;0,000100;6,278206;-75,575892;436248,364560;693943,270389;436348,364560;694043,270389
82,000000;220,000000;2,000000;10000,000000;0,000200;6,279111;-75,575893;436248,364560;694043,270389;436348,364560;694143,270389
82,000000;221,000000;1,000000;10000,000000;0,000100;6,280016;-75,575894;436248,364560;694143,270389;436348,364560;694243,270389
82,000000;222,000000;3,000000;10000,000000;0,000300;6,280920;-75,575895;436248,364560;694243,270389;436348,364560;694343,270389
82,000000;225,000000;1,000000;10000,000000;0,000100;6,283634;-75,575898;436248,364560;694543,270389;436348,364560;694643,270389
82,000000;226,000000;2,000000;10000,000000;0,000200;6,284538;-75,575899;436248,364560;694643,270389;436348,364560;694743,270389
82,000000;227,000000;1,000000;10000,000000;0,000100;6,285443;-75,575900;436248,364560;694743,270389;436348,364560;694843,270389
82,000000;228,000000;2,000000;10000,000000;0,000200;6,286348;-75,575901;436248,364560;694843,270389;436348,364560;694943,270389
82,000000;234,000000;5,000000;10000,000000;0,000500;6,291775;-75,575907;436248,364560;695443,270389;436348,364560;695543,270389
82,000000;235,000000;1,000000;10000,000000;0,000100;6,292680;-75,575908;436248,364560;695543,270389;436348,364560;695643,270389
82,000000;240,000000;1,000000;10000,000000;0,000100;6,297202;-75,575913;436248,364560;696043,270389;436348,364560;696143,270389
82,000000;241,000000;3,000000;10000,000000;0,000300;6,298107;-75,575914;436248,364560;696143,270389;436348,364560;696243,270389
82,000000;242,000000;11,000000;10000,000000;0,001100;6,299012;-75,575915;436248,364560;696243,270389;436348,364560;696343,270389
82,000000;243,000000;6,000000;10000,000000;0,000600;6,299916;-75,575916;436248,364560;696343,270389;436348,364560;696443,270389
82,000000;244,000000;1,000000;10000,000000;0,000100;6,300821;-75,575917;436248,364560;696443,270389;436348,364560;696543,270389
82,000000;245,000000;1,000000;10000,000000;0,000100;6,301725;-75,575918;436248,364560;696543,270389;436348,364560;696643,270389
82,000000;247,000000;6,000000;10000,000000;0,000600;6,303534;-75,575920;436248,364560;696743,270389;436348,364560;696843,270389
82,000000;249,000000;3,000000;10000,000000;0,000300;6,305344;-75,575922;436248,364560;696943,270389;436348,364560;697043,270389
82,000000;252,000000;1,000000;10000,000000;0,000100;6,308057;-75,575925;436248,364560;697243,270389;436348,364560;697343,270389
83,000000;221,000000;4,000000;10000,000000;0,000400;6,280016;-75,574990;436348,364560;694143,270389;436448,364560;694243,270389
83,000000;225,000000;1,000000;10000,000000;0,000100;6,283635;-75,574994;436348,364560;694543,270389;436448,364560;694643,270389
83,000000;226,000000;1,000000;10000,000000;0,000100;6,284539;-75,574995;436348,364560;694643,270389;436448,364560;694743,270389
83,000000;227,000000;1,000000;10000,000000;0,000100;6,285444;-75,574996;436348,364560;694743,270389;436448,364560;694843,270389
83,000000;229,000000;4,000000;10000,000000;0,000400;6,287253;-75,574998;436348,364560;694943,270389;436448,364560;695043,270389
83,000000;234,000000;4,000000;10000,000000;0,000400;6,291776;-75,575003;436348,364560;695443,270389;436448,364560;695543,270389
83,000000;236,000000;2,000000;10000,000000;0,000200;6,293585;-75,575005;436348,364560;695643,270389;436448,364560;695743,270389
83,000000;237,000000;1,000000;10000,000000;0,000100;6,294490;-75,575006;436348,364560;695743,270389;436448,364560;695843,270389
83,000000;244,000000;4,000000;10000,000000;0,000400;6,300822;-75,575013;436348,364560;696443,270389;436448,364560;696543,270389
83,000000;246,000000;1,000000;10000,000000;0,000100;6,302631;-75,575015;436348,364560;696643,270389;436448,364560;696743,270389
83,000000;247,000000;2,000000;10000,000000;0,000200;6,303535;-75,575016;436348,364560;696743,270389;436448,364560;696843,270389
83,000000;248,000000;3,000000;10000,000000;0,000300;6,304440;-75,575017;436348,364560;696843,270389;436448,364560;696943,270389
83,000000;252,000000;3,000000;10000,000000;0,000300;6,308058;-75,575021;436348,364560;697243,270389;436448,364560;697343,270389
84,000000;222,000000;1,000000;10000,000000;0,000100;6,280922;-75,574087;436448,364560;694243,270389;436548,364560;694343,270389
84,000000;223,000000;6,000000;10000,000000;0,000600;6,281827;-75,574088;436448,364560;694343,270389;436548,364560;694443,270389
84,000000;224,000000;1,000000;10000,000000;0,000100;6,282731;-75,574089;436448,364560;694443,270389;436548,364560;694543,270389
84,000000;225,000000;3,000000;10000,000000;0,000300;6,283636;-75,574090;436448,364560;694543,270389;436548,364560;694643,270389
84,000000;226,000000;2,000000;10000,000000;0,000200;6,284540;-75,574091;436448,364560;694643,270389;436548,364560;694743,270389
84,000000;227,000000;2,000000;10000,000000;0,000200;6,285445;-75,574092;436448,364560;694743,270389;436548,364560;694843,270389
84,000000;228,000000;1,000000;10000,000000;0,000100;6,286350;-75,574093;436448,364560;694843,270389;436548,364560;694943,270389
84,000000;229,000000;1,000000;10000,000000;0,000100;6,287254;-75,574094;436448,364560;694943,270389;436548,364560;695043,270389
84,000000;234,000000;3,000000;10000,000000;0,000300;6,291777;-75,574099;436448,364560;695443,270389;436548,364560;695543,270389
84,000000;235,000000;1,000000;10000,000000;0,000100;6,292682;-75,574100;436448,364560;695543,270389;436548,364560;695643,270389
84,000000;236,000000;3,000000;10000,000000;0,000300;6,293586;-75,574101;436448,364560;695643,270389;436548,364560;695743,270389
84,000000;240,000000;1,000000;10000,000000;0,000100;6,297204;-75,574105;436448,364560;696043,270389;436548,364560;696143,270389
84,000000;244,000000;9,000000;10000,000000;0,000900;6,300823;-75,574109;436448,364560;696443,270389;436548,364560;696543,270389
84,000000;245,000000;1,000000;10000,000000;0,000100;6,301727;-75,574110;436448,364560;696543,270389;436548,364560;696643,270389
84,000000;246,000000;2,000000;10000,000000;0,000200;6,302632;-75,574111;436448,364560;696643,270389;436548,364560;696743,270389
84,000000;247,000000;3,000000;10000,000000;0,000300;6,303536;-75,574112;436448,364560;696743,270389;436548,364560;696843,270389
84,000000;248,000000;2,000000;10000,000000;0,000200;6,304441;-75,574113;436448,364560;696843,270389;436548,364560;696943,270389
84,000000;251,000000;4,000000;10000,000000;0,000400;6,307155;-75,574116;436448,364560;697143,270389;436548,364560;697243,270389
84,000000;252,000000;1,000000;10000,000000;0,000100;6,308059;-75,574117;436448,364560;697243,270389;436548,364560;697343,270389
85,000000;222,000000;1,000000;10000,000000;0,000100;6,280923;-75,573183;436548,364560;694243,270389;436648,364560;694343,270389
85,000000;223,000000;1,000000;10000,000000;0,000100;6,281828;-75,573184;436548,364560;694343,270389;436648,364560;694443,270389
85,000000;227,000000;2,000000;10000,000000;0,000200;6,285446;-75,573188;436548,364560;694743,270389;436648,364560;694843,270389
85,000000;228,000000;2,000000;10000,000000;0,000200;6,286351;-75,573189;436548,364560;694843,270389;436648,364560;694943,270389
85,000000;229,000000;2,000000;10000,000000;0,000200;6,287255;-75,573190;436548,364560;694943,270389;436648,364560;695043,270389
85,000000;232,000000;1,000000;10000,000000;0,000100;6,289969;-75,573193;436548,364560;695243,270389;436648,364560;695343,270389
85,000000;236,000000;1,000000;10000,000000;0,000100;6,293587;-75,573197;436548,364560;695643,270389;436648,364560;695743,270389
85,000000;244,000000;1,000000;10000,000000;0,000100;6,300824;-75,573205;436548,364560;696443,270389;436648,364560;696543,270389
85,000000;245,000000;3,000000;10000,000000;0,000300;6,301728;-75,573206;436548,364560;696543,270389;436648,364560;696643,270389
85,000000;246,000000;4,000000;10000,000000;0,000400;6,302633;-75,573207;436548,364560;696643,270389;436648,364560;696743,270389
85,000000;248,000000;9,000000;10000,000000;0,000900;6,304442;-75,573209;436548,364560;696843,270389;436648,364560;696943,270389
85,000000;250,000000;2,000000;10000,000000;0,000200;6,306251;-75,573211;436548,364560;697043,270389;436648,364560;697143,270389
85,000000;251,000000;2,000000;10000,000000;0,000200;6,307156;-75,573212;436548,364560;697143,270389;436648,364560;697243,270389
85,000000;252,000000;4,000000;10000,000000;0,000400;6,308060;-75,573213;436548,364560;697243,270389;436648,364560;697343,270389
86,000000;226,000000;5,000000;10000,000000;0,000500;6,284542;-75,572283;436648,364560;694643,270389;436748,364560;694743,270389
86,000000;227,000000;2,000000;10000,000000;0,000200;6,285447;-75,572284;436648,364560;694743,270389;436748,364560;694843,270389
86,000000;228,000000;1,000000;10000,000000;0,000100;6,286352;-75,572285;436648,364560;694843,270389;436748,364560;694943,270389
86,000000;229,000000;1,000000;10000,000000;0,000100;6,287256;-75,572286;436648,364560;694943,270389;436748,364560;695043,270389
86,000000;230,000000;5,000000;10000,000000;0,000500;6,288161;-75,572287;436648,364560;695043,270389;436748,364560;695143,270389
86,000000;231,000000;1,000000;10000,000000;0,000100;6,289065;-75,572288;436648,364560;695143,270389;436748,364560;695243,270389
86,000000;233,000000;4,000000;10000,000000;0,000400;6,290874;-75,572290;436648,364560;695343,270389;436748,364560;695443,270389
86,000000;242,000000;1,000000;10000,000000;0,000100;6,299016;-75,572299;436648,364560;696243,270389;436748,364560;696343,270389
86,000000;244,000000;1,000000;10000,000000;0,000100;6,300825;-75,572301;436648,364560;696443,270389;436748,364560;696543,270389
86,000000;246,000000;3,000000;10000,000000;0,000300;6,302634;-75,572303;436648,364560;696643,270389;436748,364560;696743,270389
86,000000;248,000000;3,000000;10000,000000;0,000300;6,304443;-75,572305;436648,364560;696843,270389;436748,364560;696943,270389
86,000000;251,000000;1,000000;10000,000000;0,000100;6,307157;-75,572308;436648,364560;697143,270389;436748,364560;697243,270389
86,000000;252,000000;6,000000;10000,000000;0,000600;6,308061;-75,572309;436648,364560;697243,270389;436748,364560;697343,270389
87,000000;226,000000;1,000000;10000,000000;0,000100;6,284543;-75,571379;436748,364560;694643,270389;436848,364560;694743,270389
87,000000;227,000000;5,000000;10000,000000;0,000500;6,285448;-75,571380;436748,364560;694743,270389;436848,364560;694843,270389
87,000000;228,000000;7,000000;10000,000000;0,000700;6,286352;-75,571381;436748,364560;694843,270389;436848,364560;694943,270389
87,000000;229,000000;2,000000;10000,000000;0,000200;6,287257;-75,571382;436748,364560;694943,270389;436848,364560;695043,270389
87,000000;230,000000;1,000000;10000,000000;0,000100;6,288162;-75,571383;436748,364560;695043,270389;436848,364560;695143,270389
87,000000;232,000000;1,000000;10000,000000;0,000100;6,289971;-75,571385;436748,364560;695243,270389;436848,364560;695343,270389
87,000000;233,000000;2,000000;10000,000000;0,000200;6,290875;-75,571386;436748,364560;695343,270389;436848,364560;695443,270389
87,000000;243,000000;2,000000;10000,000000;0,000200;6,299921;-75,571396;436748,364560;696343,270389;436848,364560;696443,270389
87,000000;244,000000;1,000000;10000,000000;0,000100;6,300826;-75,571397;436748,364560;696443,270389;436848,364560;696543,270389
87,000000;245,000000;3,000000;10000,000000;0,000300;6,301730;-75,571398;436748,364560;696543,270389;436848,364560;696643,270389
87,000000;247,000000;1,000000;10000,000000;0,000100;6,303539;-75,571400;436748,364560;696743,270389;436848,364560;696843,270389
87,000000;248,000000;2,000000;10000,000000;0,000200;6,304444;-75,571401;436748,364560;696843,270389;436848,364560;696943,270389
87,000000;249,000000;4,000000;10000,000000;0,000400;6,305349;-75,571402;436748,364560;696943,270389;436848,364560;697043,270389
87,000000;250,000000;3,000000;10000,000000;0,000300;6,306253;-75,571403;436748,364560;697043,270389;436848,364560;697143,270389
87,000000;251,000000;2,000000;10000,000000;0,000200;6,307158;-75,571404;436748,364560;697143,270389;436848,364560;697243,270389
87,000000;253,000000;1,000000;10000,000000;0,000100;6,308967;-75,571405;436748,364560;697343,270389;436848,364560;697443,270389
88,000000;235,000000;2,000000;10000,000000;0,000200;6,292686;-75,570484;436848,364560;695543,270389;436948,364560;695643,270389
88,000000;239,000000;2,000000;10000,000000;0,000200;6,296304;-75,570488;436848,364560;695943,270389;436948,364560;696043,270389
88,000000;240,000000;1,000000;10000,000000;0,000100;6,297208;-75,570489;436848,364560;696043,270389;436948,364560;696143,270389
88,000000;242,000000;1,000000;10000,000000;0,000100;6,299018;-75,570491;436848,364560;696243,270389;436948,364560;696343,270389
88,000000;243,000000;5,000000;10000,000000;0,000500;6,299922;-75,570492;436848,364560;696343,270389;436948,364560;696443,270389
88,000000;245,000000;3,000000;10000,000000;0,000300;6,301731;-75,570494;436848,364560;696543,270389;436948,364560;696643,270389
88,000000;247,000000;3,000000;10000,000000;0,000300;6,303540;-75,570495;436848,364560;696743,270389;436948,364560;696843,270389
88,000000;249,000000;1,000000;10000,000000;0,000100;6,305350;-75,570497;436848,364560;696943,270389;436948,364560;697043,270389
88,000000;250,000000;1,000000;10000,000000;0,000100;6,306254;-75,570498;436848,364560;697043,270389;436948,364560;697143,270389
88,000000;251,000000;1,000000;10000,000000;0,000100;6,307159;-75,570499;436848,364560;697143,270389;436948,364560;697243,270389
88,000000;252,000000;1,000000;10000,000000;0,000100;6,308063;-75,570500;436848,364560;697243,270389;436948,364560;697343,270389
88,000000;254,000000;3,000000;10000,000000;0,000300;6,309872;-75,570502;436848,364560;697443,270389;436948,364560;697543,270389
88,000000;255,000000;1,000000;10000,000000;0,000100;6,310777;-75,570503;436848,364560;697543,270389;436948,364560;697643,270389
89,000000;236,000000;1,000000;10000,000000;0,000100;6,293591;-75,569581;436948,364560;695643,270389;437048,364560;695743,270389
89,000000;238,000000;1,000000;10000,000000;0,000100;6,295400;-75,569583;436948,364560;695843,270389;437048,364560;695943,270389
89,000000;240,000000;2,000000;10000,000000;0,000200;6,297209;-75,569585;436948,364560;696043,270389;437048,364560;696143,270389
89,000000;242,000000;4,000000;10000,000000;0,000400;6,299019;-75,569587;436948,364560;696243,270389;437048,364560;696343,270389
89,000000;243,000000;1,000000;10000,000000;0,000100;6,299923;-75,569587;436948,364560;696343,270389;437048,364560;696443,270389
89,000000;244,000000;2,000000;10000,000000;0,000200;6,300828;-75,569588;436948,364560;696443,270389;437048,364560;696543,270389
89,000000;247,000000;1,000000;10000,000000;0,000100;6,303541;-75,569591;436948,364560;696743,270389;437048,364560;696843,270389
89,000000;248,000000;3,000000;10000,000000;0,000300;6,304446;-75,569592;436948,364560;696843,270389;437048,364560;696943,270389
89,000000;249,000000;4,000000;10000,000000;0,000400;6,305351;-75,569593;436948,364560;696943,270389;437048,364560;697043,270389
89,000000;250,000000;1,000000;10000,000000;0,000100;6,306255;-75,569594;436948,364560;697043,270389;437048,364560;697143,270389
89,000000;251,000000;2,000000;10000,000000;0,000200;6,307160;-75,569595;436948,364560;697143,270389;437048,364560;697243,270389
89,000000;252,000000;2,000000;10000,000000;0,000200;6,308064;-75,569596;436948,364560;697243,270389;437048,364560;697343,270389
89,000000;254,000000;4,000000;10000,000000;0,000400;6,309873;-75,569598;436948,364560;697443,270389;437048,364560;697543,270389
89,000000;255,000000;1,000000;10000,000000;0,000100;6,310778;-75,569599;436948,364560;697543,270389;437048,364560;697643,270389
90,000000;239,000000;2,000000;10000,000000;0,000200;6,296306;-75,568679;437048,364560;695943,270389;437148,364560;696043,270389
90,000000;240,000000;1,000000;10000,000000;0,000100;6,297210;-75,568680;437048,364560;696043,270389;437148,364560;696143,270389
90,000000;241,000000;8,000000;10000,000000;0,000800;6,298115;-75,568681;437048,364560;696143,270389;437148,364560;696243,270389
90,000000;242,000000;7,000000;10000,000000;0,000700;6,299020;-75,568682;437048,364560;696243,270389;437148,364560;696343,270389
90,000000;247,000000;1,000000;10000,000000;0,000100;6,303542;-75,568687;437048,364560;696743,270389;437148,364560;696843,270389
90,000000;248,000000;4,000000;10000,000000;0,000400;6,304447;-75,568688;437048,364560;696843,270389;437148,364560;696943,270389
90,000000;249,000000;5,000000;10000,000000;0,000500;6,305352;-75,568689;437048,364560;696943,270389;437148,364560;697043,270389
90,000000;250,000000;1,000000;10000,000000;0,000100;6,306256;-75,568690;437048,364560;697043,270389;437148,364560;697143,270389
90,000000;251,000000;1,000000;10000,000000;0,000100;6,307161;-75,568691;437048,364560;697143,270389;437148,364560;697243,270389
90,000000;253,000000;1,000000;10000,000000;0,000100;6,308970;-75,568693;437048,364560;697343,270389;437148,364560;697443,270389
91,000000;240,000000;3,000000;10000,000000;0,000300;6,297211;-75,567776;437148,364560;696043,270389;437248,364560;696143,270389
91,000000;241,000000;1,000000;10000,000000;0,000100;6,298116;-75,567777;437148,364560;696143,270389;437248,364560;696243,270389
91,000000;242,000000;4,000000;10000,000000;0,000400;6,299021;-75,567778;437148,364560;696243,270389;437248,364560;696343,270389
91,000000;243,000000;1,000000;10000,000000;0,000100;6,299925;-75,567779;437148,364560;696343,270389;437248,364560;696443,270389
91,000000;248,000000;5,000000;10000,000000;0,000500;6,304448;-75,567784;437148,364560;696843,270389;437248,364560;696943,270389
91,000000;249,000000;9,000000;10000,000000;0,000900;6,305353;-75,567785;437148,364560;696943,270389;437248,364560;697043,270389
91,000000;250,000000;7,000000;10000,000000;0,000700;6,306257;-75,567786;437148,364560;697043,270389;437248,364560;697143,270389
91,000000;251,000000;4,000000;10000,000000;0,000400;6,307162;-75,567787;437148,364560;697143,270389;437248,364560;697243,270389
91,000000;252,000000;3,000000;10000,000000;0,000300;6,308066;-75,567788;437148,364560;697243,270389;437248,364560;697343,270389
91,000000;255,000000;2,000000;10000,000000;0,000200;6,310780;-75,567791;437148,364560;697543,270389;437248,364560;697643,270389
92,000000;241,000000;1,000000;10000,000000;0,000100;6,298117;-75,566873;437248,364560;696143,270389;437348,364560;696243,270389
92,000000;242,000000;1,000000;10000,000000;0,000100;6,299022;-75,566874;437248,364560;696243,270389;437348,364560;696343,270389
92,000000;244,000000;2,000000;10000,000000;0,000200;6,300831;-75,566876;437248,364560;696443,270389;437348,364560;696543,270389
92,000000;245,000000;4,000000;10000,000000;0,000400;6,301735;-75,566877;437248,364560;696543,270389;437348,364560;696643,270389
92,000000;248,000000;2,000000;10000,000000;0,000200;6,304449;-75,566880;437248,364560;696843,270389;437348,364560;696943,270389
92,000000;249,000000;2,000000;10000,000000;0,000200;6,305354;-75,566881;437248,364560;696943,270389;437348,364560;697043,270389
92,000000;250,000000;7,000000;10000,000000;0,000700;6,306258;-75,566882;437248,364560;697043,270389;437348,364560;697143,270389
92,000000;251,000000;2,000000;10000,000000;0,000200;6,307163;-75,566883;437248,364560;697143,270389;437348,364560;697243,270389
92,000000;252,000000;1,000000;10000,000000;0,000100;6,308067;-75,566884;437248,364560;697243,270389;437348,364560;697343,270389
92,000000;253,000000;1,000000;10000,000000;0,000100;6,308972;-75,566885;437248,364560;697343,270389;437348,364560;697443,270389
92,000000;254,000000;3,000000;10000,000000;0,000300;6,309876;-75,566886;437248,364560;697443,270389;437348,364560;697543,270389
93,000000;238,000000;2,000000;10000,000000;0,000200;6,295404;-75,565966;437348,364560;695843,270389;437448,364560;695943,270389
93,000000;240,000000;2,000000;10000,000000;0,000200;6,297213;-75,565968;437348,364560;696043,270389;437448,364560;696143,270389
93,000000;241,000000;3,000000;10000,000000;0,000300;6,298118;-75,565969;437348,364560;696143,270389;437448,364560;696243,270389
93,000000;243,000000;1,000000;10000,000000;0,000100;6,299927;-75,565971;437348,364560;696343,270389;437448,364560;696443,270389
93,000000;244,000000;3,000000;10000,000000;0,000300;6,300832;-75,565972;437348,364560;696443,270389;437448,364560;696543,270389
93,000000;246,000000;3,000000;10000,000000;0,000300;6,302641;-75,565974;437348,364560;696643,270389;437448,364560;696743,270389
93,000000;248,000000;1,000000;10000,000000;0,000100;6,304450;-75,565976;437348,364560;696843,270389;437448,364560;696943,270389
93,000000;249,000000;10,000000;10000,000000;0,001000;6,305355;-75,565977;437348,364560;696943,270389;437448,364560;697043,270389
93,000000;250,000000;2,000000;10000,000000;0,000200;6,306259;-75,565978;437348,364560;697043,270389;437448,364560;697143,270389
93,000000;252,000000;2,000000;10000,000000;0,000200;6,308068;-75,565980;437348,364560;697243,270389;437448,364560;697343,270389
93,000000;253,000000;1,000000;10000,000000;0,000100;6,308973;-75,565981;437348,364560;697343,270389;437448,364560;697443,270389
93,000000;254,000000;2,000000;10000,000000;0,000200;6,309877;-75,565982;437348,364560;697443,270389;437448,364560;697543,270389
93,000000;255,000000;5,000000;10000,000000;0,000500;6,310782;-75,565983;437348,364560;697543,270389;437448,364560;697643,270389
93,000000;256,000000;1,000000;10000,000000;0,000100;6,311687;-75,565984;437348,364560;697643,270389;437448,364560;697743,270389
93,000000;257,000000;2,000000;10000,000000;0,000200;6,312591;-75,565985;437348,364560;697743,270389;437448,364560;697843,270389
94,000000;239,000000;2,000000;10000,000000;0,000200;6,296310;-75,565063;437448,364560;695943,270389;437548,364560;696043,270389
94,000000;246,000000;1,000000;10000,000000;0,000100;6,302642;-75,565070;437448,364560;696643,270389;437548,364560;696743,270389
94,000000;248,000000;1,000000;10000,000000;0,000100;6,304451;-75,565072;437448,364560;696843,270389;437548,364560;696943,270389
94,000000;249,000000;7,000000;10000,000000;0,000700;6,305356;-75,565073;437448,364560;696943,270389;437548,364560;697043,270389
94,000000;250,000000;9,000000;10000,000000;0,000900;6,306260;-75,565074;437448,364560;697043,270389;437548,364560;697143,270389
94,000000;251,000000;3,000000;10000,000000;0,000300;6,307165;-75,565075;437448,364560;697143,270389;437548,364560;697243,270389
94,000000;254,000000;3,000000;10000,000000;0,000300;6,309878;-75,565078;437448,364560;697443,270389;437548,364560;697543,270389
94,000000;255,000000;3,000000;10000,000000;0,000300;6,310783;-75,565079;437448,364560;697543,270389;437548,364560;697643,270389
94,000000;256,000000;5,000000;10000,000000;0,000500;6,311688;-75,565080;437448,364560;697643,270389;437548,364560;697743,270389
95,000000;238,000000;1,000000;10000,000000;0,000100;6,295406;-75,564158;437548,364560;695843,270389;437648,364560;695943,270389
95,000000;239,000000;2,000000;10000,000000;0,000200;6,296311;-75,564159;437548,364560;695943,270389;437648,364560;696043,270389
95,000000;249,000000;4,000000;10000,000000;0,000400;6,305356;-75,564169;437548,364560;696943,270389;437648,364560;697043,270389
95,000000;250,000000;4,000000;10000,000000;0,000400;6,306261;-75,564170;437548,364560;697043,270389;437648,364560;697143,270389
95,000000;253,000000;5,000000;10000,000000;0,000500;6,308975;-75,564173;437548,364560;697343,270389;437648,364560;697443,270389
95,000000;254,000000;7,000000;10000,000000;0,000700;6,309879;-75,564174;437548,364560;697443,270389;437648,364560;697543,270389
95,000000;255,000000;2,000000;10000,000000;0,000200;6,310784;-75,564175;437548,364560;697543,270389;437648,364560;697643,270389
96,000000;250,000000;1,000000;10000,000000;0,000100;6,306262;-75,563266;437648,364560;697043,270389;437748,364560;697143,270389
96,000000;251,000000;5,000000;10000,000000;0,000500;6,307167;-75,563267;437648,364560;697143,270389;437748,364560;697243,270389
96,000000;252,000000;2,000000;10000,000000;0,000200;6,308071;-75,563268;437648,364560;697243,270389;437748,364560;697343,270389
96,000000;253,000000;3,000000;10000,000000;0,000300;6,308976;-75,563269;437648,364560;697343,270389;437748,364560;697443,270389
96,000000;254,000000;7,000000;10000,000000;0,000700;6,309880;-75,563270;437648,364560;697443,270389;437748,364560;697543,270389
96,000000;255,000000;5,000000;10000,000000;0,000500;6,310785;-75,563271;437648,364560;697543,270389;437748,364560;697643,270389
96,000000;256,000000;3,000000;10000,000000;0,000300;6,311690;-75,563272;437648,364560;697643,270389;437748,364560;697743,270389
97,000000;226,000000;1,000000;10000,000000;0,000100;6,284553;-75,562339;437748,364560;694643,270389;437848,364560;694743,270389
97,000000;227,000000;2,000000;10000,000000;0,000200;6,285458;-75,562339;437748,364560;694743,270389;437848,364560;694843,270389
97,000000;253,000000;7,000000;10000,000000;0,000700;6,308977;-75,562365;437748,364560;697343,270389;437848,364560;697443,270389
97,000000;254,000000;5,000000;10000,000000;0,000500;6,309881;-75,562366;437748,364560;697443,270389;437848,364560;697543,270389
97,000000;255,000000;8,000000;10000,000000;0,000800;6,310786;-75,562367;437748,364560;697543,270389;437848,364560;697643,270389
97,000000;256,000000;2,000000;10000,000000;0,000200;6,311690;-75,562368;437748,364560;697643,270389;437848,364560;697743,270389
97,000000;263,000000;1,000000;10000,000000;0,000100;6,318023;-75,562375;437748,364560;698343,270389;437848,364560;698443,270389
98,000000;214,000000;1,000000;10000,000000;0,000100;6,273699;-75,561423;437848,364560;693443,270389;437948,364560;693543,270389
98,000000;215,000000;1,000000;10000,000000;0,000100;6,274604;-75,561424;437848,364560;693543,270389;437948,364560;693643,270389
98,000000;224,000000;2,000000;10000,000000;0,000200;6,282745;-75,561433;437848,364560;694443,270389;437948,364560;694543,270389
98,000000;227,000000;1,000000;10000,000000;0,000100;6,285459;-75,561435;437848,364560;694743,270389;437948,364560;694843,270389
98,000000;228,000000;1,000000;10000,000000;0,000100;6,286363;-75,561436;437848,364560;694843,270389;437948,364560;694943,270389
98,000000;229,000000;1,000000;10000,000000;0,000100;6,287268;-75,561437;437848,364560;694943,270389;437948,364560;695043,270389
98,000000;230,000000;1,000000;10000,000000;0,000100;6,288172;-75,561438;437848,364560;695043,270389;437948,364560;695143,270389
98,000000;253,000000;1,000000;10000,000000;0,000100;6,308978;-75,561461;437848,364560;697343,270389;437948,364560;697443,270389
98,000000;254,000000;2,000000;10000,000000;0,000200;6,309882;-75,561462;437848,364560;697443,270389;437948,364560;697543,270389
98,000000;255,000000;8,000000;10000,000000;0,000800;6,310787;-75,561463;437848,364560;697543,270389;437948,364560;697643,270389
98,000000;256,000000;3,000000;10000,000000;0,000300;6,311691;-75,561464;437848,364560;697643,270389;437948,364560;697743,270389
98,000000;265,000000;1,000000;10000,000000;0,000100;6,319833;-75,561472;437848,364560;698543,270389;437948,364560;698643,270389
98,000000;266,000000;3,000000;10000,000000;0,000300;6,320737;-75,561473;437848,364560;698643,270389;437948,364560;698743,270389
99,000000;212,000000;2,000000;10000,000000;0,000200;6,271891;-75,560517;437948,364560;693243,270389;438048,364560;693343,270389
99,000000;214,000000;2,000000;10000,000000;0,000200;6,273700;-75,560519;437948,364560;693443,270389;438048,364560;693543,270389
99,000000;215,000000;4,000000;10000,000000;0,000400;6,274605;-75,560520;437948,364560;693543,270389;438048,364560;693643,270389
99,000000;226,000000;1,000000;10000,000000;0,000100;6,284555;-75,560530;437948,364560;694643,270389;438048,364560;694743,270389
99,000000;228,000000;2,000000;10000,000000;0,000200;6,286364;-75,560532;437948,364560;694843,270389;438048,364560;694943,270389
99,000000;229,000000;3,000000;10000,000000;0,000300;6,287269;-75,560533;437948,364560;694943,270389;438048,364560;695043,270389
99,000000;230,000000;2,000000;10000,000000;0,000200;6,288173;-75,560534;437948,364560;695043,270389;438048,364560;695143,270389
99,000000;248,000000;1,000000;10000,000000;0,000100;6,304456;-75,560552;437948,364560;696843,270389;438048,364560;696943,270389
99,000000;256,000000;1,000000;10000,000000;0,000100;6,311692;-75,560560;437948,364560;697643,270389;438048,364560;697743,270389
99,000000;266,000000;1,000000;10000,000000;0,000100;6,320738;-75,560569;437948,364560;698643,270389;438048,364560;698743,270389
100,000000;209,000000;1,000000;10000,000000;0,000100;6,269178;-75,559610;438048,364560;692943,270389;438148,364560;693043,270389
100,000000;210,000000;1,000000;10000,000000;0,000100;6,270083;-75,559611;438048,364560;693043,270389;438148,364560;693143,270389
100,000000;211,000000;2,000000;10000,000000;0,000200;6,270987;-75,559612;438048,364560;693143,270389;438148,364560;693243,270389
100,000000;212,000000;1,000000;10000,000000;0,000100;6,271892;-75,559613;438048,364560;693243,270389;438148,364560;693343,270389
100,000000;216,000000;6,000000;10000,000000;0,000600;6,275510;-75,559617;438048,364560;693643,270389;438148,364560;693743,270389
100,000000;223,000000;3,000000;10000,000000;0,000300;6,281842;-75,559624;438048,364560;694343,270389;438148,364560;694443,270389
100,000000;228,000000;2,000000;10000,000000;0,000200;6,286365;-75,559628;438048,364560;694843,270389;438148,364560;694943,270389
100,000000;229,000000;2,000000;10000,000000;0,000200;6,287270;-75,559629;438048,364560;694943,270389;438148,364560;695043,270389
