id_barrio;barrio;id_ruta_cobro;ruta_cobro;id_centroope
13364;"LA LORENA FONT";2694;"BOGOTA 11- FONTIBÓN";4
13348;"LA SOLEDAD FONT";2694;"BOGOTA 11- FONTIBÓN";4
13401;"LANDERO FONT";2694;"BOGOTA 11- FONTIBÓN";4
13382;"LAREDO FONTIBON";2694;"BOGOTA 11- FONTIBÓN";4
13388;"NOGAL FONT";2694;"BOGOTA 11- FONTIBÓN";4
13375;"PARAISO FONT";2694;"BOGOTA 11- FONTIBÓN";4
13368;"PEDREGAL FONT";2694;"BOGOTA 11- FONTIBÓN";4
13333;"SABANA GRANDE FONT";2694;"BOGOTA 11- FONTIBÓN";4
13381;"SAN SEBASTIAN FONT";2694;"BOGOTA 11- FONTIBÓN";4
13380;"SAN VICENTE FONT";2694;"BOGOTA 11- FONTIBÓN";4
13373;"SANTIAGO FONT";2694;"BOGOTA 11- FONTIBÓN";4
13363;"SELVA DORADA FONTIBON";2694;"BOGOTA 11- FONTIBÓN";4
13397;"TRIANGULO FONT";2694;"BOGOTA 11- FONTIBÓN";4
13369;"ZATURNO FONT";2694;"BOGOTA 11- FONTIBÓN";4
13378;"ARABIA FONT";2694;"BOGOTA 11- FONTIBÓN";4
13391;"CAPULO FONT";2694;"BOGOTA 11- FONTIBÓN";4
13385;"FERROCAJA FONT";2694;"BOGOTA 11- FONTIBÓN";4
13365;"SALAMANCA FONT";2694;"BOGOTA 11- FONTIBÓN";4
13346;"ZAPETE FONT";2694;"BOGOTA 11- FONTIBÓN";4
13362;"LA PERLA FONT";2694;"BOGOTA 11- FONTIBÓN";4
13604;MONTEVIDEO;2694;"BOGOTA 11- FONTIBÓN";4
13544;"PUEBLO NUEVO";2694;"BOGOTA 11- FONTIBÓN";4
48731;"FLORENCIA FONTIBON";2694;"BOGOTA 11- FONTIBÓN";4
48735;"CENTRO FONTIBON";2694;"BOGOTA 11- FONTIBÓN";4
48736;"VILLEMAR FONTIBON";2694;"BOGOTA 11- FONTIBÓN";4
46206;"CIUDAD KENNEDY";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12979;CALARCA;2695;"BOGOTA 10 - DAYANA PATIÑO";4
12832;BRITALIA;2695;"BOGOTA 10 - DAYANA PATIÑO";4
12742;"ATALAYAS BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12923;"LAS MARGARITAS";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12967;"BRASIL BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12943;"BRASILIA BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13271;"VILLAS CHICALA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13282;"CHICO SUR";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13529;"LA CABAÑA BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13299;"VILLA ALEGRE";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13532;"SAN BERNARDINO";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13278;DIAMANTE;2695;"BOGOTA 10 - DAYANA PATIÑO";4
13300;"EL REGALO BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13302;"BOSA NOVA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13287;"CAI LA LIBERTAD BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13297;CALDAS;2695;"BOGOTA 10 - DAYANA PATIÑO";4
13280;"EL BOSQUE";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12968;"SAN MARTIN BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13267;"LA LIBERTAD BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12812;"SANTA FE BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
46145;"PARQUES DE BTA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13286;"LA ESMERALDA BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
48671;"BUENA VISTA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13276;DANUBIO;2695;"BOGOTA 10 - DAYANA PATIÑO";4
13530;"EL ANHELO";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13269;"NEW JERSEY BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
48668;POTOSI;2695;"BOGOTA 10 - DAYANA PATIÑO";4
13293;"VILLA NATALIA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13528;"SAN ANTONIO BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13519;"CLARELANDIA BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
48675;CHUNIZA;2695;"BOGOTA 10 - DAYANA PATIÑO";4
13291;RECUERDO;2695;"BOGOTA 10 - DAYANA PATIÑO";4
13268;"EL RECREO";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13279;"LA PORTADA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13289;"LA ESTANZUELA BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13301;"BOSA LINDA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13531;"SAN PEDRO BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12787;"LA PAZ BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12874;"VILLA CLEMENCIA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13486;"VILLA DEL PROGRESO";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12868;"VILLA DE KENNEDY";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12867;"VILLA LA TORRE";2695;"BOGOTA 10 - DAYANA PATIÑO";4
48691;"SANTA INES BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
12871;"AMARU BOSA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
13277;ESCOCIA;2695;"BOGOTA 10 - DAYANA PATIÑO";4
13273;"NUEVA ESCOCIA";2695;"BOGOTA 10 - DAYANA PATIÑO";4
26290;"EL GOLF";2701;"BARRANQUILLA 1 - ANTHONY GONZALEZ";8
26255;"MERCEDES SUR";2701;"BARRANQUILLA 1 - ANTHONY GONZALEZ";8
26280;"VILLA COUNTRY";2701;"BARRANQUILLA 1 - ANTHONY GONZALEZ";8
26231;"SANTA MONICA";2701;"BARRANQUILLA 1 - ANTHONY GONZALEZ";8
26264;"LAS COLINAS";2701;"BARRANQUILLA 1 - ANTHONY GONZALEZ";8
46121;"PROVIDENCIA ALTA";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12886;"NUEVA TIMIZA";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12870;"JACKELINE KENNEDY";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
13602;"CASA GRANDE";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12759;"CATALINA KENNEDY";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12780;"SAN ANDRES KENNEDY";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12912;"VILLA DE LOS SAUCES KENNEDY";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12936;"NUEVO CHILE BOSA";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
48656;LUCERO;2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12960;"MADELENA CIUDAD BOLIVAR";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12790;"GALICIA CIUDAD BOLIVAR";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12736;"PERDOMO CIUDAD BOLIVAR";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12786;"LA CHUCUA KENNEDY";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12911;"OLARTE BOSA";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12784;MORABIA;2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12778;"NUEVA DELICIAS";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
13242;"ESTANCIA CIUDAD BOLIVAR";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
13584;GUACAMAYAS;2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12948;"NUEVO MUZU TUNJUELITO";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12959;"ISLA DEL SOL TUNJUELITO";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12958;"RINCON DE VENECIA TUNJUELITO";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
13553;"MODELO SUR";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
48655;MATATIGRES;2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12771;"LAGO TIMIZA";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12769;"TIMIZA KENNEDY";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12864;"ALFONSO LOPEZ";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12774;"BOITA KENNEDY";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12910;"VILLA DEL RIO BOSA";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
12728;"ROMA KENNEDY";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
48730;"LIBERTADOR RAFAEL URIBE URIBE";2715;"BOGOTA 3 - MIGUE GUTIERREZ";4
26326;BARICHARA;2720;"RUTA 2.1 SAN ANTONIO";3
26448;"BARRIO NUEVO - PRADO";2720;"RUTA 2.1 SAN ANTONIO";3
26449;CAMPIÑAS;2720;"RUTA 2.1 SAN ANTONIO";3
26500;CIUDADELA-PRADO;2720;"RUTA 2.1 SAN ANTONIO";3
26349;PRADERA-PRADO;2720;"RUTA 2.1 SAN ANTONIO";3
26446;PRADITO;2720;"RUTA 2.1 SAN ANTONIO";3
26350;PRADO;2720;"RUTA 2.1 SAN ANTONIO";3
26430;"PRADOS DEL CAMPO";2720;"RUTA 2.1 SAN ANTONIO";3
26458;"PRADOS DEL ESTE";2720;"RUTA 2.1 SAN ANTONIO";3
12178;"SAN ANTONIO DE PRADO";2720;"RUTA 2.1 SAN ANTONIO";3
26450;"VILLA LOMA";2720;"RUTA 2.1 SAN ANTONIO";3
26564;PRADERA;2720;"RUTA 2.1 SAN ANTONIO";3
26340;"LIMONAR 1";2720;"RUTA 2.1 SAN ANTONIO";3
26421;"LIMONAR 2";2720;"RUTA 2.1 SAN ANTONIO";3
26445;COMPARTIR;2720;"RUTA 2.1 SAN ANTONIO";3
26372;"VEGAS DE ALCALA";2720;"RUTA 2.1 SAN ANTONIO";3
48666;"EL VERGEL";2720;"RUTA 2.1 SAN ANTONIO";3
26405;"ALCAZAR DE LOS PRADOS";2720;"RUTA 2.1 SAN ANTONIO";3
26426;"EL DESCANSO";2720;"RUTA 2.1 SAN ANTONIO";3
26425;"PORTAL DE DITAIRES";2720;"RUTA 2.1 SAN ANTONIO";3
13421;"LOS PINOS ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
46127;"LAS PALMAS ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13449;"NUEVO LAURES";2729;"BOGOTA 8 - STIVEN FORERO";4
13559;"ZARZAMORA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13462;"FLORIDA BLANCA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13512;"SIDAUTO ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13497;"LINTERAMA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
48658;"PUEBLO ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13479;"EL MUELLE ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
12773;"LA FLORIDA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13492;"LA RIVIERA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13493;"MARANDU ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
48653;"PALMAR ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13436;"SANTA ROSITA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13467;"VILLA GLADYS ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13465;"VILLAS DEL DORADO ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
48657;"SAN LORENZO ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13496;"VILLA TERESITA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
12783;"ALAMOS NORTE ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13463;"FLORENCIA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13477;"SAN ANTONIO ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13501;"SABANAS DEL DORADO ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13482;"VILLA CLAVER ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13483;"VILLAS MADRIGAL ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13503;"PORTAL DEL RIO ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13434;"VILLA CONSTANZA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13439;"BOSQUES DE MARIANA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13474;"GARCES NAVAS ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
12760;"VILLAS DE GRANADA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13485;"GRAN GRANADA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13515;"SAN BASILIO ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13508;"TISQUESUZA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13505;"LA SERENA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
12743;"LA SOLEDAD NORTE ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
46168;"SAN JOSE OBRERO ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13473;"LOS ANGELES ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13481;"SANTA MONICA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13464;"LOS CAMPOS ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13491;"MERCEDES ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13600;USATAMA;2729;"BOGOTA 8 - STIVEN FORERO";4
13470;"MADRIGAL ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13599;"UNIR ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13475;"VILLA AMALIA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13440;"LA RELIQUIA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13494;"ENGATIVA LITUANA";2729;"BOGOTA 8 - STIVEN FORERO";4
13499;"LA VICTORIA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
46215;"MULTIF. VILLA ADRIANA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13490;"VILLA MARY ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
48717;"LITUANIA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13566;"PORVENIR ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
12834;"VILLA ADRIANA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13393;"SEVILLA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13285;"LA FONTANA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
48719;"FAENA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
48720;"LITERAMA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
48722;"ALAMOS ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13453;"LA MARCELA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13518;"PROVIVIENDA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
46204;"ALFEREZ REAL ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13422;"ASAFRAN VILLA LUZ ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13507;"LAUREL ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13560;"SALAZAR GOMEZ ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13456;"SAN JOSE DE LA GRANJA ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
46214;"URB. LOS LAURELES ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
13478;"VILLA SAGRARIO ENGATIVA";2729;"BOGOTA 8 - STIVEN FORERO";4
25898;ALTAGRACIA;2742;"BUCARAMANGA 4- NORTE";7
25894;COLSEGUROS;2742;"BUCARAMANGA 4- NORTE";7
25886;"MARIA PAZ";2742;"BUCARAMANGA 4- NORTE";7
25851;"MINUTO DE DIOS";2742;"BUCARAMANGA 4- NORTE";7
25921;ROSAL;2742;"BUCARAMANGA 4- NORTE";7
25988;"13 DE JUNIO(KENEDY)";2742;"BUCARAMANGA 4- NORTE";7
25936;"ALTOS DEL PROGRESO";2742;"BUCARAMANGA 4- NORTE";7
25923;PABLON;2742;"BUCARAMANGA 4- NORTE";7
25912;COLORADOS;2742;"BUCARAMANGA 4- NORTE";7
25788;"MIRADOR DEL KENEDY";2742;"BUCARAMANGA 4- NORTE";7
25783;OMAGA;2742;"BUCARAMANGA 4- NORTE";7
25937;PRIMAVERAL;2742;"BUCARAMANGA 4- NORTE";7
25830;"OLAS ALTAS";2742;"BUCARAMANGA 4- NORTE";7
25871;"OLAS BAJAS";2742;"BUCARAMANGA 4- NORTE";7
25846;"CAFE MADRID";2742;"BUCARAMANGA 4- NORTE";7
25920;CAMPESTRE;2742;"BUCARAMANGA 4- NORTE";7
25777;KENEDY;2742;"BUCARAMANGA 4- NORTE";7
25922;"LAS HAMACAS";2742;"BUCARAMANGA 4- NORTE";7
26211;MIRAMAR;2742;"BUCARAMANGA 4- NORTE";7
25849;"TEJAR I";2742;"BUCARAMANGA 4- NORTE";7
25789;"TEJAR II";2742;"BUCARAMANGA 4- NORTE";7
25829;"LA INDEPENDENCIA";2742;"BUCARAMANGA 4- NORTE";7
25928;"SAN CRISTOBAL";2742;"BUCARAMANGA 4- NORTE";7
25909;"VILLA ELENA NORTE";2742;"BUCARAMANGA 4- NORTE";7
25860;BETANIA;2742;"BUCARAMANGA 4- NORTE";7
25924;REGADERO;2742;"BUCARAMANGA 4- NORTE";7
25798;"VILLA ROSA";2742;"BUCARAMANGA 4- NORTE";7
13543;"CENTRO LA SOLEDAD";2766;"APOYO CALL CENTER  2025";4
48669;"EJE AMBIENTAL";2766;"APOYO CALL CENTER  2025";4
13457;"EL CAÑON";2766;"APOYO CALL CENTER  2025";4
13471;"EL CEDRO";2766;"APOYO CALL CENTER  2025";4
13402;"EL DESCANSO";2766;"APOYO CALL CENTER  2025";4
13500;"EL MIRADOR";2766;"APOYO CALL CENTER  2025";4
13603;"ENTRE RIOS";2766;"APOYO CALL CENTER  2025";4
46210;"LA LLANURA MANZANA P ENGATIVA";2766;"APOYO CALL CENTER  2025";4
13484;"MOLINOS DE VIENTO";2766;"APOYO CALL CENTER  2025";4
46227;"SIN ASIGNAR BOGOTA";2766;"APOYO CALL CENTER  2025";4
46366;TUNDAMA;2766;"APOYO CALL CENTER  2025";4
12808;"BENJAMIN HERRERA";2766;"APOYO CALL CENTER  2025";4
13591;CATEDRAL;2766;"APOYO CALL CENTER  2025";4
13598;"CENTRO LA CANDELARIA";2766;"APOYO CALL CENTER  2025";4
46152;"EL PEDREGAL";2766;"APOYO CALL CENTER  2025";4
46207;"EL RINCÓN DE MANDALAY";2766;"APOYO CALL CENTER  2025";4
12890;"LA  MARIA";2766;"APOYO CALL CENTER  2025";4
13589;"LA MERCED";2766;"APOYO CALL CENTER  2025";4
46212;"LAS AMÉRICAS SECTOR GALÁN";2766;"APOYO CALL CENTER  2025";4
46216;"MARSELLA III SECTOR";2766;"APOYO CALL CENTER  2025";4
12978;OLIVOS;2766;"APOYO CALL CENTER  2025";4
46201;"PRADOS DE CASTILLA";2766;"APOYO CALL CENTER  2025";4
12883;"S M DE PORRES";2766;"APOYO CALL CENTER  2025";4
46213;"SANTA ROSA DE CARVAJAL";2766;"APOYO CALL CENTER  2025";4
48690;"SAN LUIS";2766;"APOYO CALL CENTER  2025";4
48665;"SIERRA MORENA";2766;"APOYO CALL CENTER  2025";4
13564;"PUERTO RICO";2766;"APOYO CALL CENTER  2025";4
13495;"SANTA TERESITA ENGATIVA";2766;"APOYO CALL CENTER  2025";4
12998;"SAUCEDAL ENGATIVA";2766;"APOYO CALL CENTER  2025";4
13565;"BILBAO SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
12829;"COMPARTIR SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
46153;"LA CAMPIÑA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
46142;"LA GAITANA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
13413;"LAS COLINAS SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
13605;"PASADENA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
46150;"TIBABUYES SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48676;"JAPON SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48680;"RINCON NARANJOS SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48677;"SAN CAYETANO SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48678;"TELECOM ARRAYANES SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48681;"LA MANUELITA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48682;"URBANIZACION ALTAMAR SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48683;"COSTA RICA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48685;"GLORIA LARA DE ECHEVERRI SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48688;"LA CHUCUA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48686;"RIO BAMBA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48689;"TRINITARIA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48692;"ANTONIO GRANADOS SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48694;"BOCHALEMA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48695;"COSTA AZUL SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48696;"BATAN NORTE SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48699;"AURES 2 SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48698;"CORINTO DE SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48697;"LAGOS DE SUBA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48700;"VILLA MARIA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48703;"BERLIN SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48708;"NOGALES SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48704;"SAN PEDRO SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48701;"TOSCANA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48705;"TOSCANA LISBOA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48711;"CAMINOS DE ESPERANZA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48710;"FONTANAR DEL RIO SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48709;"SAN CARLOS SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48715;"JAVA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48713;"LAS FLORES SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48712;"LOMBARDIA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48716;"SANTA RITA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48738;"SANTA CECILIA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48739;"SUBA LISBOA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48737;"VILLA CINDY SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48742;"MIRAMAR SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48763;"POTRERILLOS SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48764;"COMUNEROS SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48767;"MONARCAS SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48765;"PUERTA DEL SOL SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48768;"LA CAÑIZA SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
48770;"ATENAS SUBA";2770;"BOGOTA 12 SUBA ANGIE PINEDA";4
34985;"ALMENDROS (2500 LTS)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46500;"COMUNIDAD EL BOSQUE (2500 LTS)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46527;"EL BOSQUE (2500 LTS)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35054;"EL PARAISO (2500 LTS)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46494;"JOSE DOMINGO ESCOBAR 2500 LTS";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46499;"NEIRA MARQUEZ 2500 LTS";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46078;"SINAI 2500 LTS";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35248;"COMFAMILIAR CUBA";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46486;"CONJUNTO SALAMANCA (VIA CONDINA)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35040;"CORALINA (CUBA)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35046;"EDEN (CUBA)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46481;"EVENEZER (CUCHILLA)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46522;"JAIME PARDO LEAL (POR LA CUCHILLA)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35077;"JOSE MARIA C";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
45624;"OLIMPIA (CUCHILLA)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35265;"SANTA CLARA DE LAS VILLAS (CUBA)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35246;"VILLA DEL ROCIO";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46233;"GUADACANAL - CUBA";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35249;"PUEBLITO CAFETERO (CUBA)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35071;HEROES;2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46082;"PUERTO ALEGRE";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35010;"CARLOS A BENAVIDEZ.";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
35115;NAVARRA;2830;"RUTA 4 CUBA - DIEGO ARENAS";5
46521;"NUEVA COLOMBIA ( POR LA CUCHILLA)";2830;"RUTA 4 CUBA - DIEGO ARENAS";5
