id_barrio;barrio;origen
35217.0;TEJARES DE LA LOMA;solo_coordenadas
35218.0;VILLA ELIZA (SAUCES CUBA);solo_coordenadas
35219.0;JUPITER;solo_coordenadas
35220.0;LLANO GRANDE;solo_coordenadas
35221.0;MALAGA;solo_coordenadas
35222.0;GAVIOTAS;solo_coordenadas
35223.0;VILLA COLOMBIA;solo_coordenadas
35225.0;HACIENDA (CUBA);solo_coordenadas
35226.0;SAN ANTONIO 2;solo_coordenadas
35227.0;EL PROGRESO;solo_coordenadas
35228.0;COLINAS DEL TRIUNFO;solo_coordenadas
35229.0;MODELO;solo_coordenadas
35230.0;GETSEMANI;solo_coordenadas
35231.0;CONSTRUCTORES;solo_coordenadas
35232.0;LENINGRADO (ETP 1);solo_coordenadas
35233.0;EL PRADO;solo_coordenadas
35234.0;EL DORADO;solo_coordenadas
35235.0;ORMAZA CENTRO;solo_coordenadas
35236.0;SANTA ELENA;solo_coordenadas
35237.0;NORMANDIA;solo_coordenadas
35238.0;BOSQUES DE LA ACUARELA;solo_coordenadas
35239.0;BOHIO;solo_coordenadas
35240.0;SALVADOR ALLENDE;solo_coordenadas
35241.0;SAN ANTONIO 1;solo_coordenadas
35243.0;SANTA TERESITA;solo_coordenadas
35244.0;SAN FERNANDO;solo_coordenadas
35245.0;SANTA MONICA;solo_coordenadas
35246.0;VILLA DEL ROCIO;solo_coordenadas
35247.0;ALTA GRACIA (CUBA);solo_coordenadas
35248.0;COMFAMILIAR CUBA;solo_coordenadas
35249.0;PUEBLITO CAFETERO (CUBA);solo_coordenadas
35250.0;INDEPENDENCIA (CUBA);solo_coordenadas
35251.0;OLIVOS DOSQUEBRADA;solo_coordenadas
35252.0;VILLA ALICIA;solo_coordenadas
35253.0;ORMAZA CUBA;solo_coordenadas
35254.0;GUADALUPE;solo_coordenadas
35255.0;PARAISO;solo_coordenadas
35256.0;POBLADO SANTA ISABEL;solo_coordenadas
35257.0;CONSOTA 2500 LOTES;solo_coordenadas
35258.0;VILLA DEL BOSQUE (SAUCES CUBA);solo_coordenadas
35260.0;BOSQUES DE LA SALLE;solo_coordenadas
35262.0;LA DULCERA;solo_coordenadas
35263.0;CERRITOS;solo_coordenadas
35264.0;AVENIDA DEL RIO;solo_coordenadas
35265.0;SANTA CLARA DE LAS VILLAS (CUBA);solo_coordenadas
35266.0;GIRASOL;solo_coordenadas
35267.0;GUAYACANES CUBA;solo_coordenadas
35268.0;GUAYACANES;solo_coordenadas
35269.0;CESAR NADER;solo_coordenadas
35270.0;VILLA VERDE;solo_coordenadas
35271.0;CIUDAD PEREIRA;solo_coordenadas
35272.0;VILLAVICENCIO;solo_coordenadas
35273.0;ESPERANZA CENTRO;solo_coordenadas
45033.0;CODELMAR EPT 2 (CUBA);solo_coordenadas
45167.0;TERRANOVA PEREIRA;solo_coordenadas
45274.0;30 DE AGOSTO CENTRO;solo_coordenadas
45275.0;TULCAN 1;solo_coordenadas
45276.0;VILLA SANTANA;solo_coordenadas
45277.0;LIMONAR;solo_coordenadas
45278.0;ALTOS DE LA CAPILLA;solo_coordenadas
45279.0;LA MARIANA;solo_coordenadas
45280.0;VENUS;solo_coordenadas
45281.0;OLAYA HERRERA;solo_coordenadas
45282.0;VILLA DEL SUR (CUCHILLA);solo_coordenadas
45283.0;CUCHILLA DE LOS CASTROS;solo_coordenadas
45285.0;PLAYA RICA;solo_coordenadas
45287.0;LA CAPILLA;solo_coordenadas
45289.0;EL OSO (CUBA);solo_coordenadas
45291.0;PROGRESO;solo_coordenadas
45294.0;QUINTAS DE LA ACUARELA (CUBA);solo_coordenadas
45295.0;DIVINO NIÑO;solo_coordenadas
45297.0;LAS PALMAS;solo_coordenadas
45615.0;LOS NOGALES;solo_coordenadas
45616.0;LIBERTADORES;solo_coordenadas
45617.0;OBRERO;solo_coordenadas
45620.0;VILLA CECILIA;solo_coordenadas
45622.0;5 DE OCTUBRE (CUBA);solo_coordenadas
45624.0;OLIMPIA (CUCHILLA);solo_coordenadas
45628.0;LOS CEREZOS;solo_coordenadas
45630.0;CAMBULOS POPA;solo_coordenadas
45632.0;CERRO AZUL;solo_coordenadas
45634.0;LAS VIOLETAS;solo_coordenadas
45637.0;VERSALLES;solo_coordenadas
45639.0;SANTIAGO LONDOÑO;solo_coordenadas
45641.0;VILLA ALEXANDRA;solo_coordenadas
45642.0;CESAR AGUSTO D/DAS;solo_coordenadas
45646.0;EL PROGRESO D/DAS;solo_coordenadas
45648.0;LARA BONILLA D/DAS;solo_coordenadas
45649.0;URB. PIAMONTE D/DAS;solo_coordenadas
45650.0;INDEPENDENCIA D/DAS;solo_coordenadas
45652.0;LA CAMPIÑA D/DAS;solo_coordenadas
45654.0;ROSALES D/DAS;solo_coordenadas
45655.0;LAURELES D/DAS;solo_coordenadas
45657.0;CONJUNTO AGUAZUL D/DAS;solo_coordenadas
45658.0;LUIS CARLOS GALAN D/DAS;solo_coordenadas
45659.0;RESERVAS DE MILAN D/DAS;solo_coordenadas
45661.0;LOS ALPES D/DAS;solo_coordenadas
45662.0;AV SIMON BOLIVAR D/DAS;solo_coordenadas
45663.0;URB. EL BOSQUE D/DAS;solo_coordenadas
45664.0;GALAXIA D/DAS;solo_coordenadas
45667.0;NVA GRANADA D/DAS;solo_coordenadas
45670.0;EL CARBONERO D/DAS;solo_coordenadas
45671.0;VILLA DEL CAMPESTRE D/DAS;solo_coordenadas
45672.0;QUINTAS DE ARAGON D/DAS;solo_coordenadas
45673.0;JARDIN COLONIAL D/DAS;solo_coordenadas
45676.0;URB. COLMENARES D/DAS;solo_coordenadas
45677.0;ALAMEDA;solo_coordenadas
45679.0;LOS LAGOS D/DAS;solo_coordenadas
45680.0;MINUTO DE DIOS D/DAS;solo_coordenadas
45683.0;SAN JUAN CENTRO;solo_coordenadas
45684.0;BUENOS AIRES CENTRO;solo_coordenadas
46054.0;ALTA VISTA (CUBA);solo_coordenadas
46058.0;VENECIA CENTRO;solo_coordenadas
46060.0;LUIS ALBERTO DUQUE;solo_coordenadas
46061.0;PUERTA DE ALCALA;solo_coordenadas
46063.0;VILLA NOHEMI;solo_coordenadas
46065.0;LA IDALIA;solo_coordenadas
46071.0;LAS ACACIAS;solo_coordenadas
46072.0;CUBA.;solo_coordenadas
46073.0;SAN RAFAEL D/DAS;solo_coordenadas
46074.0;OLAYA HERRERA;solo_coordenadas
46075.0;REC 1;solo_coordenadas
46076.0;REC 2;solo_coordenadas
46077.0;VILLA CONSOTA;solo_coordenadas
46078.0;SINAI 2500 LTS;solo_coordenadas
46079.0;CENTRO 1;solo_coordenadas
46081.0;NUEVO MILENIUM;solo_coordenadas
46082.0;PUERTO ALEGRE;solo_coordenadas
46084.0;CARTAGO;solo_coordenadas
46090.0;LA VIRGINIA;solo_coordenadas
46091.0;QUINTAS DEL BOSQUE D/DAS;solo_coordenadas
46094.0;LA PRADERA;solo_coordenadas
46166.0;OFICINA PEI;solo_coordenadas
46181.0;SECTOR A PARQUE IND;solo_coordenadas
46182.0;SECTOR B PARQUE IND;solo_coordenadas
46183.0;SECTOR C PARQUE IND;solo_coordenadas
